sourire;6;ver
scène;6;nom
scientifique;6;adj
régner;6;ver
réellement;6;adv
rocher;6;nom
repos;6;nom
rentrer;6;ver
renoncer;6;ver
relation;6;nom
redevenir;6;ver
rayonnement;6;nom
ramasser;6;ver
railleur;6;adj
quartz;6;nom
préparer;6;ver
prisme;6;nom
posséder;6;ver
poser;6;ver
plante;6;nom
plaire;6;ver
place;6;nom
parvenir;6;ver
opinion;6;nom
oeuf;6;nom
mêler;6;ver
misérable;6;adj
marchand;6;nom
machinalement;6;adv
lointain;6;adj
laver;6;ver
jusque_là;6;adv
joli;6;adj
invisible;6;adj
influence;6;nom
idéal;6;adj
horrible;6;adj
honnête;6;adj
histoire;6;nom
heureux;6;adj
hasard;6;nom
hartz;6;nr
hallucination;6;nom
habitude;6;nom
géologique;6;adj
grâce;6;nom
grandiose;6;adj
gens;6;nom
gagner;6;ver
frapper;6;ver
foyer;6;nom
fourrure;6;nom
fin;6;adj
fermer;6;ver
fer;6;nom
faim;6;nom
faculté;6;nom
endormir;6;ver
empêcher;6;ver
effrayant;6;adj
désormais;6;adv
débris;6;nom
dresser;6;ver
dissiper;6;ver
dessiner;6;ver
degré;6;nom
cueillir;6;ver
cristallisation;6;nom
crier;6;ver
corde;6;nom
convaincre;6;ver
continuer;6;ver
coin;6;nom
cime;6;nom
chef;6;nom
charmant;6;adj
cause;6;nom
caravane;6;nom
brume;6;nom
bouche;6;nom
botanique;6;adj
base;6;nom
bande;6;nom
aurore;6;nom
attacher;6;ver
arracher;6;ver
aider;6;ver
accès;6;nom
absolument;6;adv
îlot;5;nom
événement;5;nom
étoile;5;nom
éternel;5;adj
étendue;5;nom
établissement;5;nom
épouser;5;ver
énergie;5;nom
élancer;5;ver
élan;5;nom
échange;5;nom
végétal;5;adj
vulgaire;5;adj
vraiment;5;adv
vol;5;nom
vieux;5;adj
veille;5;nom
vaste;5;adj
vacance;5;nom
tuer;5;ver
travailler;5;ver
tourmaline;5;nr
tour;5;nom
toucher;5;ver
tirer;5;ver
tendre;5;adj
tellement;5;adv
tantale;5;nr
table;5;nom
suffire;5;ver
soulever;5;ver
soucier;5;ver
sombre;5;adj
solide;5;adj
situer;5;ver
situation;5;nom
sentiment;5;nom
saphir;5;nom
sang;5;nom
résoudre;5;ver
répandre;5;ver
rouge;5;adj
rive;5;nom
rivage;5;nom
retour;5;nom
retirer;5;ver
reprocher;5;ver
repas;5;nom
renouveler;5;ver
regretter;5;ver
ravin;5;nom
pénétrer;5;ver
prêt;5;adj
présence;5;nom
prouver;5;ver
protéger;5;ver
prodigieux;5;adj
pratique;5;adj
pousser;5;ver
pluie;5;nom
plonger;5;ver
physique;5;adj
passage;5;nom
palais;5;nom
oser;5;ver
opale;5;nom
ombre;5;nom
obtenir;5;ver
nullement;5;adv
nu;5;adj
mémoire;5;nom
merveilleux;5;adj
meilleur;5;adj
maladie;5;nom
ligne;5;nom
leçon;5;nom
lancer;5;ver
irriter;5;ver
intéresser;5;ver
intense;5;adj
intelligent;5;adj
industrie;5;nom
horizon;5;nom
fruit;5;nom
fournir;5;ver
formidable;5;adj
foi;5;nom
façon;5;nom
face;5;nom
explorer;5;ver
exister;5;ver
excursion;5;nom
examen;5;nom
estimer;5;ver
entraîner;5;ver
effrayer;5;ver
effort;5;nom
développement;5;nom
détruire;5;ver
déterminer;5;ver
désespoir;5;nom
désert;5;adj
délivrer;5;ver
délire;5;nom
dégager;5;ver
découverte;5;nom
déclarer;5;ver
droit;5;nom
dos;5;nom
doigt;5;nom
diriger;5;ver
dimension;5;nom
dieu;5;nom
destinée;5;nom
destiner;5;ver
demeurer;5;ver
danger;5;nom
cône;5;nom
curiosité;5;nom
creuser;5;ver
cratère;5;nom
crainte;5;nom
couper;5;ver
cornaline;5;nom
considérable;5;adj
conscience;5;nom
connaissance;5;nom
concentrer;5;ver
colère;5;nom
clef;5;nom
clameur;5;nom
cirque;5;nom
circulaire;5;adj
charger;5;ver
cerveau;5;nom
certitude;5;nom
central;5;adj
centaine;5;nom
caverne;5;nom
cascade;5;nom
cas;5;nom
caillou;5;nom
bête;5;nom
borne;5;nom
bonheur;5;nom
bleu;5;adj
banc;5;nom
avouer;5;ver
avenir;5;nom
aride;5;adj
arbre;5;nom
appartenir;5;ver
amener;5;ver
amas;5;nom
aide;5;nom
affaire;5;nom
accorder;5;ver
aborder;5;ver
étroit;4;adj
étranger;4;nom
étonnant;4;adj
épuiser;4;ver
épais;4;adj
émaner;4;ver
élément;4;nom
élytre;4;nom
échapper;4;ver
âge;4;nom
vérité;4;nom
vrai;4;adj
volume;4;nom
vin;4;nom
vaincre;4;ver
univers;4;nom
ténèbres;4;nom
troubler;4;ver
trompeur;4;adj
tourner;4;ver
titre;4;nom
terrible;4;adj
tableau;4;nom
sud;4;nom
succéder;4;ver
subitement;4;adv
suave;4;adj
spectre;4;nom
soupçon;4;nom
soumettre;4;ver
sommet;4;nom
sommeil;4;nom
soir;4;nom
sinistre;4;adj
simple;4;adj
serrer;4;ver
semaine;4;nom
secouer;4;ver
sec;4;adj
sain;4;adj
sable;4;nom
révélation;4;nom
réserver;4;ver
répéter;4;ver
régulier;4;adj
rugissement;4;nom
robe;4;nom
risque;4;nom
riant;4;adj
revêtir;4;ver
revoir;4;ver
respirer;4;ver
reposer;4;ver
reparaître;4;ver
rencontrer;4;ver
remettre;4;ver
remarquable;4;adj
refléter;4;ver
rayon;4;nom
rareté;4;nom
rare;4;adj
raconter;4;ver
racine;4;nom
pétrifier;4;ver
périr;4;ver
préserver;4;ver
présent;4;nom
provision;4;nom
promettre;4;ver
profondément;4;adv
portée;4;nom
pont;4;nom
plume;4;nom
pioche;4;nom
pierreries;4;nom
phrase;4;nom
peur;4;nom
pavillon;4;nom
partager;4;ver
paroi;4;nom
pardonner;4;ver
paralyser;4;ver
orner;4;ver
ordre;4;nom
opaque;4;adj
océan;4;nom
objection;4;nom
nuance;4;nom
noyau;4;nom
nourriture;4;nom
muraille;4;nom
muet;4;adj
mousse;4;nom
monstre;4;nom
moitié;4;nom
mesure;4;nom
matin;4;nom
mari;4;nom
malade;4;adj
magique;4;adj
lune;4;nom
lourd;4;adj
lisbeth;4;nr
limpide;4;adj
lier;4;ver
libre;4;adj
large;4;adj
langue;4;nom
langage;4;nom
laiteux;4;adj
kilomètre;4;nom
jusqu_aux;4;nr
jurer;4;ver
juger;4;ver
italien;4;nom
ironie;4;nom
intéressant;4;adj
intelligence;4;nom
instruire;4;ver
innombrable;4;adj
infini;4;adj
incommensurable;4;adj
illusion;4;nom
habiter;4;ver
géologie;4;nom
guérir;4;ver
gisement;4;nom
garçon;4;nom
gai;4;adj
fée;4;nom
fureur;4;nom
frais;4;adj
fortune;4;nom
forcer;4;ver
folie;4;nom
flotter;4;ver
flatter;4;ver
finir;4;ver
femme;4;nom
farouche;4;adj
falaise;4;nom
extérieur;4;adj
extraordinaire;4;adj
exprimer;4;ver
expression;4;nom
exiger;4;ver
examiner;4;ver
esclave;4;nom
escalier;4;nom
envelopper;4;ver
entrée;4;nom
entourer;4;ver
enthousiasme;4;nom
entasser;4;ver
ennuyer;4;ver
enfermer;4;ver
enfantin;4;adj
emparer;4;ver
effroyable;4;adj
effroi;4;nom
effectivement;4;adv
détroit;4;nom
détacher;4;ver
dépasser;4;ver
décider;4;ver
durée;4;nom
douter;4;ver
distraire;4;ver
digne;4;adj
côte;4;nom
cuivre;4;nom
croûte;4;nom
cristallin;4;adj
court;4;adj
course;4;nom
couronne;4;nom
conviction;4;nom
contenter;4;ver
constater;4;ver
conquérir;4;ver
commun;4;nom
colonne;4;nom
clair;4;adj
christophe;4;nr
chaud;4;adj
chanter;4;ver
casser;4;ver
capable;4;adj
cap;4;nom
brisé;4;adj
brave;4;adj
bien_être;4;nom
beau_frère;4;nom
barbare;4;nom
austère;4;adj
art;4;nom
ardeur;4;nom
arc_en_ciel;4;nom
apprêter;4;ver
apparaître;4;ver
annoncer;4;ver
ambition;4;nom
aise;4;nom
aile;4;nom
accident;4;nom
absolu;4;adj
absence;4;nom
étouffer;3;ver
étonnement;3;nom
étincelle;3;nom
étincelant;3;adj
épouvante;3;nom
élévation;3;nom
éloquence;3;nom
égarer;3;ver
également;3;adv
écrin;3;nom
éclairer;3;ver
vêtir;3;ver
vêtement;3;nom
véritablement;3;adv
véhicule;3;nom
végétation;3;nom
voyageur;3;nom
volcan;3;nom
vitrification;3;nr
vitreux;3;adj
visible;3;adj
visage;3;nom
victime;3;nom
vertige;3;nom
veine;3;nom
vapeur;3;nom
vallée;3;nom
vallon;3;nom
tôt;3;adv
type;3;nom
troupe;3;nom
triste;3;adj
transporter;3;ver
transformer;3;ver
traiter;3;ver
trait;3;nom
traduire;3;ver
tourmenter;3;ver
théorie;3;nom
terreur;3;nom
terrain;3;nom
tapis;3;nom
tailler;3;ver
sévère;3;adj
sécurité;3;nom
sujet;3;nom
succès;3;nom
stupéfait;3;adj
spécial;3;adj
splendide;3;adj
souverain;3;nom
soutenir;3;ver
souriant;3;adj
sottise;3;nom
sot;3;adj
somme;3;nom
solennel;3;adj
site;3;nom
singulier;3;adj
signifier;3;ver
signe;3;nom
signaler;3;ver
sensation;3;nom
semblable;3;adj
saxifrage;3;nom
saule;3;nom
satisfaire;3;ver
santé;3;nom
saluer;3;ver
rôle;3;nom
rêver;3;ver
révolter;3;ver
réveiller;3;ver
réussir;3;ver
résultat;3;nom
résolution;3;nom
résistance;3;nom
répliquer;3;ver
rougir;3;ver
romance;3;nom
ridicule;3;adj
retracer;3;ver
retenir;3;ver
resplendissant;3;adj
reptile;3;nom
repousser;3;ver
renvoyer;3;ver
remplacer;3;ver
remonter;3;ver
remercier;3;ver
relever;3;ver
relatif;3;adj
regret;3;nom
refuser;3;ver
refroidir;3;ver
rationnel;3;adj
rapporter;3;ver
rapport;3;nom
ranimer;3;ver
ramper;3;ver
rampe;3;nom
ramener;3;ver
raillerie;3;nom
puéril;3;adj
public;3;nom
prêter;3;ver
préoccupation;3;nom
précisément;3;adv
promener;3;ver
profiter;3;ver
professeur;3;nom
procurer;3;ver
probablement;3;adv
prix;3;nom
privé;3;adj
primitif;3;adj
prestige;3;nom
presser;3;ver
pressentir;3;ver
poète;3;nom
poursuivre;3;ver
pothèse;3;nr
portant;3;adj
polir;3;ver
poisson;3;nom
pointe;3;nom
poignée;3;nom
po;3;nr
pleurer;3;ver
plateau;3;nom
pipe;3;nom
physionomie;3;nom
phoque;3;nom
perçant;3;adj
perte;3;nom
personnage;3;nom
perse;3;adj
perdu;3;adj
pente;3;nom
peindre;3;ver
peau;3;nom
patient;3;nom
patience;3;nom
passionner;3;ver
passablement;3;adv
parry;3;nr
paresseux;3;adj
os;3;nom
orgie;3;nom
organe;3;nom
occupation;3;nom
obéir;3;ver
observer;3;ver
obscurité;3;nom
nouvelle;3;adj
nourrir;3;ver
nez;3;nom
neveu;3;nom
net;3;adj
naître;3;ver
nain;3;nom
mériter;3;ver
mépris;3;nom
médiocre;3;adj
mâle;3;nom
musique;3;nom
mur;3;nom
mourir;3;ver
morne;3;adj
monture;3;nom
mont;3;nom
